cell,child_canon,child_t1_floored,child_t1_raw,outcome,step
elimination/0/0,d73abe6c97dc74ac899af7863c285118be50227796fb14a69a0f96224b03fa99,0.0,0.0,t1_invalid_too_short,45
connection/0/0,b2c57e72ef54e5211c189b8c91a3b29b73fd3d3bd3205a6f57200ef7a53e63b8,0.0,0.0,t1_invalid_draw_majority,46
elimination/0/0,846c11cd6a80cf1f0119a1771f12ca1832a14de8559afd7c404ecb0d93be7c50,0.0,0.0,t1_invalid_too_short,47
connection/4/3,dcb6ca81f7d306989f41747027f1ed13ea283a6c85a301aca5640a398fc887ef,0.16666666666666663,0.16666666666666663,lost_first_batch,48
connection/2/2,79ffe68342aaa0b669715638ad0477c51db54af01364c1570dc72ef7d396fae1,0.45833333333333337,0.45833333333333337,lost_first_batch,49
threshold/2/0,111190f816d756726c7b51f262edcfcc56e91f84924007a9e920b1ab0de02830,0.375,0.375,invalid_draw_majority,50
threshold/4/2,de9409fb2348d7f2ef2894e9024a4cb815d639820971b5ffc6def787ab9611a4,0.45833333333333337,0.45833333333333337,lost_first_batch,51
threshold/4/1,a556974ff61848db86e3f0912620a72bec7852acdaed60b5e7dde0b3dd1ae913,0.0,-0.125,guard_vetoed_tilt,52
connection/4/1,d044d9799ca4283415e6a971166c6742595e77542f9501cb56041d1cb767f86c,0.29166666666666663,0.29166666666666663,lost_first_batch,53
territory/3/2,40eac50cda8f27ca9a37f7acf771532315d2788c47cf21af66c1027701a700d2,0.10416666666666663,0.10416666666666663,lost_first_batch,54
connection/3/1,44eaf357841519c8ea44f37c7b6823899d49e5007d39c787829ffb4595baef6e,0.25,0.25,lost_first_batch,55
elimination/0/0,25b13e663f983cdf5ff9d70761a1bfdfa894d592d26c98065f0d9e7f0e8f9aa3,0.0,0.0,t1_invalid_too_short,56
threshold/4/1,04a217469f8691901ca718a1204ad28feae6234a9ba69bc12556d7652c952dbf,0.0,0.0,guard_vetoed_tilt,57
connection/3/2,a9c386492e57d8ec363046ba80a5e5e6d8fd2e65f146aa7ba8da27ba255f220a,0.4375,0.4375,lost_first_batch,58
territory/4/2,929b0b285fd816f7bef073e60dffdaa9c00737e60a2af17f74cf9c32ef42613a,0.0,0.0,guard_vetoed_tilt,59
threshold/3/1,4ca956f427e58ca6ce3bfb20fb0d27e0b9b08842f9c929e9d1b653fa88c3d93d,0.0,-0.041666666666666685,t1_invalid_draw_majority,60
connection/3/3,45dcdeea1ebfd198df80b01087883d746e0ee7fc1b07880e1916bec19f2c66f3,0.08333333333333337,0.08333333333333337,t1_invalid_draw_majority,61
elimination/0/0,9f02d4a5531bf755be3b1ebe74fe59c72c6e095b24c3abcc1fca663233a8b949,0.0,0.0,t1_invalid_too_short,62
threshold/1/0,52cafa4b7449d50935b3444749ed3d257e97b924d66894b1c24b126f96b35e24,0.39583333333333337,0.39583333333333337,invalid_draw_majority,63
connection/3/1,dc83e4ef6282261cf685eb9df29675491c40033b9b97295d4c89cbdc6593b8d0,0.20833333333333337,0.20833333333333337,lost_first_batch,64
connection/3/2,e97e28b9a5f0bf414ffda122a63567dca65587a88ea99c6136090e82b2912473,0.33333333333333337,0.33333333333333337,lost_first_batch,65
connection/4/1,241101e30ca4be2ce2c43d3ecfd1e07b67af9c53522f1524fc205fd9165df2c0,0.33333333333333337,0.33333333333333337,lost_first_batch,66
threshold/0/0,20b647d03f33aafc6ce0cfea1afd29b0918806f80c1d3dff648d66622baeadcc,0.0,0.0,t1_invalid_draw_majority,67
threshold/4/3,057105eebde58401982bb1c57eef80d9e5874ea6a95c6b7b070221a11182115f,0.16666666666666663,0.16666666666666663,t1_invalid_draw_majority,68
territory/2/2,5b5e5085f054f585f20c6d10e0a7f4788f4331f0ca39baf99d53ae71662d83a8,0.08333333333333337,0.08333333333333337,t1_invalid_draw_majority,69
territory/0/0,74216212e98a0544a0dc548446caf51c12c055784dc57e791ecabdf6c7d58ad9,0.0,0.0,t1_invalid_draw_majority,70
territory/0/1,7973ee600ad98f0b15627d01ffa9c67eab106bcdace406080f228ceb5b3e381a,0.29166666666666663,0.29166666666666663,guard_vetoed_tilt,71
connection/4/1,4454b66e9a8b448a55dec02d5358c39d8756ff80c762e10779b3d0b2fdd235ab,0.27083333333333337,0.27083333333333337,lost_first_batch,72
connection/3/2,957a87746f0af75335b6ad924e8ae4fdcacc8c56530f7813e0f95464655d98ca,0.33333333333333337,0.33333333333333337,lost_first_batch,73
elimination/0/0,325302cb67c36522cac55a1085eaf033cfb2f7cfd3797329fdfe3fe60a5738dc,0.0,0.0,t1_invalid_too_short,74
connection/3/1,c29ee1555e106d90480444c712fefca3e856ab8e34c893aeecfa79030e275ed9,0.33333333333333337,0.33333333333333337,invalid_draw_majority,75
connection/3/2,11a6094cb350deaab97cbaf99c501513c09dbc5633f488e7911dcc597a96a7c2,0.33333333333333337,0.33333333333333337,lost_first_batch,76
threshold/3/1,8d477724c32580ec948b423f3f4aabca76931881c735d4157aa06f9b6e65e940,0.0,-0.041666666666666685,t1_invalid_draw_majority,77
threshold/4/1,77b055135f60b80ec2ba62da7a04db845e108d4232c1ca17f8c27fe9a4f47e9c,0.22916666666666663,0.22916666666666663,t1_invalid_draw_majority,78
threshold/3/2,60282b24de77b59e28f272217f0e1c59372529752f29d5ff855eaf5642cff904,0.0,-0.10416666666666669,t1_invalid_draw_majority,79
threshold/3/1,301879df6225721fb3de9c23b51278aa205b6f475deb63060720ee2df9b1b4f6,0.0,0.0,invalid_draw_majority,80
territory/4/1,3e74d192a815b2e202451946fab83893d650fce57e476999cb2909b743070c64,0.0625,0.0625,t1_invalid_draw_majority,81
connection/2/2,c186a08e48e39d537b7f309d0f814600fbe8309eb8c129f4a91d210e7dde3659,0.0625,0.0625,t1_invalid_draw_majority,82
threshold/3/2,e629dcc92da5d3de733adf2add2497220edcb32ae6a10c7ce5cfeaad2b91db5a,0.35416666666666663,0.35416666666666663,guard_vetoed_tilt,83
threshold/3/1,6314f43765e8512919f04faa292407fb4ed6d01416c34c7f75451ce9093c347d,0.0,-0.041666666666666685,guard_vetoed_tilt,84
connection/4/1,1adee71a31650e42531ed99dfc90d959b8286d1f586e553564bfbae003adf616,0.04166666666666663,0.04166666666666663,t1_invalid_draw_majority,85
connection/3/3,7c9c662541824dba7bfa676bb805319c04f21fe3aab9b566821f418436f99143,0.39583333333333337,0.39583333333333337,replaced,86
connection/4/1,0eb3bb1c1e1ff2b4beee57510db38f0b4e24b1a8e445695deaf30160aab17ec8,0.41666666666666663,0.41666666666666663,lost_first_batch,87
territory/4/3,48960f8e5437ea86f600fd906c8008d0ad398f84f018ff09b119936c591e79e4,0.0,0.0,t1_invalid_draw_majority,88
connection/2/1,ced3c33f71a2bec752de05a35a3e5a148d5ef56d752ddb24acdf44d4d9e702e1,0.45833333333333337,0.45833333333333337,lost_first_batch,89
threshold/4/2,39a729516439f0851488912912137d6b3c6f22b6a23005c7891b4f1c52288901,0.20833333333333337,0.20833333333333337,lost_first_batch,90
threshold/4/1,7c0273242c18d252458e3f48570011ac949183a4f54465ad97bcf92f74bcb6bc,0.0,-0.1875,guard_vetoed_tilt,91
threshold/2/1,70e5b6a4fb8cf6ff45efc9ecaf00598f58de6b2d3eab8e889d7405b7a279a499,0.25,0.25,invalid_draw_majority,92
threshold/4/2,77f4bafb6957d8b38aefaeb5dfc4751ddb5ce6b36eb6d7a16bb87e1c69090683,0.47916666666666663,0.47916666666666663,lost_first_batch,93
territory/1/0,cb16a6308e7f4340ea94d524c720fc620ac4d3290e89d171fe539f0be23c2a52,0.0,0.0,t1_invalid_draw_majority,94
threshold/3/2,1247ad6ea8e9711382e3cd15cb5a0721c87e713ca3a4cb336de6daf1b3b0d7ef,0.41666666666666663,0.41666666666666663,guard_vetoed_tilt,95
connection/1/1,6cc2caf85acad4458f9c2128215f144bbf708d1620a7105b9272b46bce00db03,0.14583333333333337,0.14583333333333337,lost_first_batch,96
territory/4/3,ab9465b7b87d9377da171f1e3fd3e2414044e9589ccdbe176483ec61d0028ca8,0.04166666666666663,0.04166666666666663,t1_invalid_draw_majority,97
connection/1/2,1976cd1f94287492904871f6b3c4d3e861b27be59a55c0df20d59ecd81d9026d,0.41666666666666663,0.41666666666666663,lost_first_batch,98
connection/2/1,70057aeb4e2fa0a3647e0c77e98ed76340688b64aece7a57274a05c6f4c416c8,0.0625,0.0625,t1_invalid_draw_majority,99
territory/0/0,678d082aee856e7432cfbd7e19d876c997b052d6abf035d999dd0b3c599e8e11,0.0,0.0,t1_invalid_draw_majority,100
territory/4/3,3f36c7a0da93568b3d10fb923694a52d51969e1bc0bb8ad6d813a43c420c7017,0.0,-0.375,lost_first_batch,101
territory/4/2,8f9c9b19817def3ee20f0e87b1fc7c152ad0ed4f8c2959be457c934705cdd72c,0.0,0.0,guard_vetoed_tilt,102
territory/2/1,227db04584b7971d6709667fc4ee48c125b8091593376d8fcdcad0286e874618,0.0,0.0,t1_invalid_draw_majority,103
threshold/4/2,8b5b1769f8183e4388379e2250bb69075a64191ec34f393821960a2670847958,0.33333333333333337,0.33333333333333337,lost_first_batch,104
connection/3/2,e18a7f0c03f420bda4b9e4ea0501ab685c8cba10ef6c5886d095278e68b26bd8,0.29166666666666663,0.29166666666666663,lost_first_batch,105
territory/3/1,1efaad3f31b333f892403ccdbf7ebcbdd410f13c05d1cbdcf697ec6a6f1fbdc0,0.1875,0.1875,t1_invalid_draw_majority,106
territory/3/2,9253d5128f84dd03dd1c5c040b5597ba64811651355d7bc8c07f1533073111aa,0.25,0.25,lost_first_batch,107
territory/3/1,db45e8de30a4edee05cd82d548a59c8ebaf6eb5dc00ad47ed9e328b5ea5823e0,0.33333333333333337,0.33333333333333337,invalid_draw_majority,108
territory/3/2,c96007abbf7c67724f63f9ce8520d35c2e6a4ac8b02c3ae49cdfda2e1944cfb3,0.375,0.375,lost_first_batch,109
connection/4/1,2c17fa8372bae2a9360ffcad54417dcf0b3ff9094a9a95230841fe7588c52772,0.125,0.125,lost_first_batch,110
connection/3/1,eed3fc41143088b1a304a7b2964b7450998b6d7b3e68edad2922853c8a0f794b,0.20833333333333337,0.20833333333333337,lost_first_batch,111
elimination/0/0,7ccc90af5a3cb7f2de2129aed82637c0bb20e33241614af96a022df8e4288117,0.0,0.0,t1_invalid_too_short,112
connection/3/0,d10c4d5d3c9b319b6ce64e5d67ff18cc887d177bc3084b18dc49474c5ee86df2,0.0,0.0,t1_invalid_draw_majority,113
territory/3/3,4fba6c2a33ab8c4f4f2c924d537c684f8808db506b1b381a0fe4ac5a3f881e39,0.0,0.0,t1_invalid_draw_majority,114
elimination/0/0,0fb3aeeb1cc7f518dc15ae050d2ea6b0db6bdbafa81406c4074edc77a4ecbdcb,0.0,0.0,t1_invalid_too_short,115
connection/1/0,af589f274723281e1f89a62d4b778dba1229548006fced89236dcc312a731eac,0.33333333333333337,0.33333333333333337,invalid_draw_majority,116
connection/2/1,3c8f5dceaa6859698ce42a0cdb2f13d29d42a3929c53b847871fc5372772ce17,0.41666666666666663,0.41666666666666663,lost_first_batch,117
territory/4/4,50b9b259e06fd4bc874d193df8ece3ff84eb8e9bd9d1290722960e312355ee42,0.27083333333333337,0.27083333333333337,lost_first_batch,118
territory/0/1,e51dafedefedee705b8dda706e9c0920c8cee2dabbdd179090a8a2bacddc1133,0.33333333333333337,0.33333333333333337,guard_vetoed_tilt,119
territory/4/3,28601c6a15ec5ac06e5d216bd8a1d7a7ea1361795916d1c0366030077710cc6f,0.39583333333333337,0.39583333333333337,invalid_draw_majority,120
territory/4/2,f8815d7c59dfe34dab425eec60c61a0f1e8d48bf5dc35febe4cc3f953b1582a4,0.04166666666666663,0.04166666666666663,t1_invalid_draw_majority,121
connection/4/3,6f12e8889d26456ec138daf5e59376ead06a77501fd1928073a708178354afe9,0.10416666666666663,0.10416666666666663,t1_invalid_draw_majority,122
threshold/2/1,0cf28dcc2cbc4fdb4995533a410b7fbb99443d93ed3b95432bedc4e5015418b4,0.5,0.5,guard_vetoed_tilt,123
threshold/4/1,17a44ba8bb551d0dab2e1280ebbf0357a3d4e2739032495dc9f4a3e2beaa5fbe,0.0625,0.0625,guard_vetoed_tilt,124
threshold/3/1,d761606dbbccb6f7f583eafc3aef5a99631bfdf059546e6bf57bbe5bb0815c21,0.08333333333333337,0.08333333333333337,guard_vetoed_tilt,125
elimination/0/0,a7934cb17d0911ffe7c38cb9e1aa6141624f76346c86af1681292c8897658e31,0.0,0.0,t1_invalid_too_short,126
threshold/3/1,470ceac6f3b724da523bf18ed79d47eb0fd8508da5429364858a834b6a61931d,0.20833333333333337,0.20833333333333337,guard_vetoed_tilt,127
territory/3/3,f8584415dedfd0d10b5cdfeef25991e9b3c209ed8ac2f41b9fe45998b9e50bc7,0.0,0.0,guard_vetoed_tilt,128
connection/1/1,cda5f835d37a4f740d181a0417947a4e4c5e47d71d9802b315d2837a52a8eec0,0.5,0.5,replaced,129
connection/3/1,dc33a652d08a0601f552c15cc6c17e333c6861facb8f5471873fa2b662851b13,0.04166666666666663,0.04166666666666663,invalid_draw_majority,130
connection/3/2,d230a80506f14da24fa7e5dfa4f90950d0b94a9084ea5c6f51234dabc2bd67d3,0.3125,0.3125,lost_first_batch,131
connection/3/2,0a800a2f6b9788e8088e6adbe56330e7478a84350cd288f7fb6e29615184250e,0.45833333333333337,0.45833333333333337,lost_first_batch,132
threshold/3/1,0dcb86a11fc71152626b10763d3f9af6eac2fcf5ffb795ffc8bb2163dd477f01,0.0,-0.20833333333333331,guard_vetoed_tilt,133
territory/4/3,96158f93937bc2189a258a9df9d0bd5739c328ed835026429d065f8a53a6b820,0.02083333333333337,0.02083333333333337,t1_invalid_draw_majority,134
territory/4/4,4b04f0d9d92077600264694db09a425f79d1574dcd44cc97344b44ed70e9d687,0.25,0.25,lost_first_batch,135
elimination/0/0,3c1200b5617684ec410987433c5a27b22cac935c2847e6dbb7358c1a12e92ad7,0.0,0.0,t1_invalid_too_short,136
elimination/0/0,12595153de1bfbaa5f22bc777ef536b75bb482d078c1fdd231d1a1262a5b3ceb,0.0,0.0,t1_invalid_draw_majority,137
threshold/3/1,1104684bed6f9b946b0446add10c913728b1851c0e944a2ff01c96af2b5b3554,0.45833333333333337,0.45833333333333337,guard_vetoed_tilt,138
connection/4/2,505bbd1b12cc24e8a42c7cd17b88749080f958bcb40f4e2168bd56571b85347a,0.375,0.375,invalid_draw_majority,139
connection/0/0,63c8e90b7de32bca1f1af7d3e513a56fb201dda3978778a6416d8bdb1ac5bfc5,0.0,0.0,t1_invalid_draw_majority,140
territory/2/2,1a7f93daa210ad0db992757d9cb46cfca55e9780bec8bf53135567128e7910dd,0.08333333333333337,0.08333333333333337,t1_invalid_draw_majority,141
connection/4/3,f4bbe8eb12dacef1ce390d5ce19dbe14df2be78a2846ab4cab6f240d1760fcc2,0.0625,0.0625,t1_invalid_draw_majority,142
elimination/0/0,8d4f338e996915526518988b96ed63c7ce3b4135391723cb38b5d6d64c79ec1f,0.0,0.0,t1_invalid_too_short,143
territory/4/2,b8c42f13db23ae243c017cde85051a63fc48db4ae2d657885fdf76ca65a61210,0.375,0.375,guard_vetoed_tilt,144
connection/3/2,c03d0cd57d9fc6de9a1bfd3db43acbb549c35cbbf1064bcb8e9ec80714b0f9d0,0.35416666666666663,0.35416666666666663,lost_first_batch,145
elimination/0/0,a7ce68ae654d80cd7d1ba2da387bacfdacd7031f355fa9204f96e31da528b29d,0.0,0.0,t1_invalid_too_short,146
territory/0/0,ab5de0b0f939ef9a74095e4522ddf93805db216eb7f01695774615de5ca2561e,0.0,0.0,t1_invalid_draw_majority,147
connection/0/0,8a9725884a5cd52883eb2fc60dc3796003b5137a8a0e33c789971fe27465aa61,0.0,0.0,t1_invalid_draw_majority,148
elimination/0/0,e09edb2e01db21ee8c055a4906033b623177705434704d8731ab1b79bb3a172b,0.0,0.0,t1_invalid_too_short,149
threshold/4/1,67cf2f886a65824db02847d267463c471f28215a74ec9c26dae3fdd9bd4261cb,0.41666666666666663,0.41666666666666663,guard_vetoed_tilt,150
threshold/4/3,fb3eaa11875bdb1c042ece3ce74dec0a1f1dcf14e1216a9daef7e4feb6502a4b,0.375,0.375,guard_vetoed_tilt,151
territory/3/2,6ea6e0688a10d7fe5aa3d9dc461c0809439d084659545ba89c67a7661fe9c691,0.08333333333333337,0.08333333333333337,lost_first_batch,152
connection/4/3,811f936bf2346bd8767541af1ad8898dd5ac1d19d95f7d6d9f46168e9f353ee9,0.125,0.125,t1_invalid_draw_majority,153
territory/4/3,d7cada839ded62e222cf2a2e82a945e2d1c642be65a6ef6d72f6a939d108eea4,0.25,0.25,lost_first_batch,154
territory/0/0,b1f31a7459e0ad3ed8c4d3560a5719c552546cee024f20e9e14973da0bfaa553,0.0,0.0,t1_invalid_draw_majority,155
elimination/0/0,b815a3bd27186b5e6b484beb8bb437a56b6a17aa142e07085e622d973840af2f,0.0,0.0,t1_invalid_too_short,156
threshold/3/2,c46d1cf8ecb7c3f130bcddc5e0c7b73491d94c9f82e2780e8afe48efd2387336,0.0,-0.20833333333333331,guard_vetoed_tilt,157
connection/4/3,c5eaa358ad641b733538558a48d5d3bab01141f5b883a6eb041d07aee66f5f29,0.04166666666666663,0.04166666666666663,t1_invalid_draw_majority,158
connection/4/1,bdcc2e9980cf8315d93da8f79fc039df629bd141a8f2a81d6b5697ab9def7a98,0.33333333333333337,0.33333333333333337,lost_first_batch,159
connection/4/1,755a069af9c63d42384e1b887cc4e3fc8686a73968679a3c6948a72d15fe7ef8,0.45833333333333337,0.45833333333333337,lost_first_batch,160
threshold/4/1,4bc72e3911c9cae073e6ff24539be1e1b42cb540e9112cf92ea53cf340ca6700,0.16666666666666663,0.16666666666666663,guard_vetoed_tilt,161
connection/3/2,5b4d99dbffbc742eaa658ca2503b3db8a7030ab389fe07ca6229dbf89c26965d,0.33333333333333337,0.33333333333333337,lost_first_batch,162
connection/3/2,ce697bbcc33e4869d42a80c2267702afd057583bfc2a92d45929a1baae70751e,0.45833333333333337,0.45833333333333337,lost_first_batch,163
connection/0/0,2de970542c1288601dce38dab75c704f0046f36700c31948d8e2f3d55b31c963,0.0,0.0,t1_invalid_draw_majority,164
connection/4/1,13ec7a9806ad2158365d4d33b1ed9352a4f78983a028f62570377299dffabfd9,0.0,-0.125,lost_first_batch,165
connection/2/2,e6cd60ac9fc9f35d74e34dc8d026b5ae63bc605c355fdb365a7bdcc383a8add7,0.22916666666666663,0.22916666666666663,t1_invalid_draw_majority,166
threshold/4/2,0d3c91fd781b899b5a50121f6676d27c43643d6c7a60cc4f1bb74d0a41adff18,0.0,-0.10416666666666669,t1_invalid_draw_majority,167
