child_batch_drama,child_canon,outcome,step
0.09746763964507113,575dca9086b89a2cf707d60b9a926862cdad949346b61765155efe4e76482e1f,lost_first_batch,161
0.0,e8cf5cf90745acd45772ca9c68e68be695914ca52f7fdfbf98c132c4a0158476,invalid_too_short,162
0.06230003931770682,248956dfb9b2e3c70c8195c6feaf8a5ed73fbea99c44a28133bb2ca0b65bb234,invalid_draw_majority,163
0.2993583349251432,13e708d2ba7c1dbdf40a8068a17d4cf85181ce59a7c834d5d7d36894d5b3e5d7,invalid_draw_majority,164
0.07152650715422823,de476e125ca897c83846691890fa22c2165cd4586266b437e8256d8578aac12b,lost_first_batch,165
0.0,e73889a94b0816bd4f191d3548eec312ea4d690ca428cf35ec463fba31470621,invalid_too_short,166
0.1015958049924737,ba371ac1c4639cd97e54ad4e0ce6245b4ba3c841cf527b8aa6e2ee217c3e0bec,lost_first_batch,167
0.08256600856379939,6fac5868c1ed0a284e3a0acd6878e37162bd71515fab7bfbabeb49aa6a528501,invalid_draw_majority,168
0.09651500761939667,6de7752b549be007aae9a870fe6a85b02d86d34866674186343433db7cf42fe1,lost_first_batch,169
0.07310660171779822,c3a2ee96348aff865adcc5a54db0a97bb767097f39df5099d244b2efca019c91,invalid_draw_majority,170
0.07344214201767901,3a0011fd3d2a27f9d7e4660547c37361e7e9741bba23cbe9628e4d80c838eecf,lost_first_batch,171
0.08860060832758594,8ba7464e4a3c6b1ff087349d42d059efb065b3e27493749c9b7261f6630baf40,lost_first_batch,172
,024cbfc190fc04611db4e9b58e9482b89fbd041ab58ba0df659435c82ddd616b,invalid_draw_majority,173
0.0,47f087204da1c5afe6aa9afcc5a35fd19503654e5f74f388b2ea448abe2fae89,invalid_too_short,174
0.07486370053814113,327a3f888d0f067feb468b4537240716e2805365cecefeca8a6674ccf8d0b144,invalid_draw_majority,175
0.12778243531932632,340121c31df7e1b202ff859e26f31a4965a4054d23d91e798fb167a8697357ea,lost_first_batch,176
