child_batch_drama,child_canon,outcome,parent_canon,parent_pooled_drama,step
0.21147451615280516,358afc3ee5e12d07fa1a2fe34ea131f093bbde76a3314e42100325f97df0c0b8,lost_first_batch,5f1eb63a43c24285377e32ee7c5af3367fd905c76d6ba3227211ad4d44efcfe7,0.21382815238862976,64
0.06854822127543982,8b1249793fe11a10ee5ee68d0d5e698d8128b878307a375c9b5a2621513a633c,lost_first_batch,da1229eed128831df7a2b43ecc22b9c0f6fba3e42e5e4ee7ef7ae78f285f12d9,0.08843948062452976,65
0.07589840183535815,2dd7d809134b361a19af07615aae0d0922a7d397a14dcf1d38f9b8160c208819,lost_first_batch,22195ef0af3f825f67d5875da403429dea35a674ea3ac2763953148dede3d2a1,0.0955783006793162,66
0.10976591710417702,bdde6fcf59a82e4cdaa36ac7f4ab2ea18a2922c99cb136cfe90a81f986d94b55,lost_first_batch,06c73b056f4de3a169b7af18e46e506d86dd3b179d0c3a2751823ffba485a77e,0.10424010085641341,67
0.10731942983490607,35a7bce1630e6f12b0945199b2bb5cbb29898222c3d18efa278829a76802e4d5,replaced,06c73b056f4de3a169b7af18e46e506d86dd3b179d0c3a2751823ffba485a77e,0.10424010085641341,68
0.06101099802021978,91139134e87b1938e21f50af6779240781cbc5ef222a42f8d418d12e4b8535c2,lost_first_batch,636a263a05a4fff8c669f398fdb43d30df12acc46be22cc5f026d184066cc03f,0.32673194821641244,69
0.10738595716585027,b52492c6b7c619935effd18d65290a705107df5c58d04bb38c55a442c7393a68,lost_first_batch,35a7bce1630e6f12b0945199b2bb5cbb29898222c3d18efa278829a76802e4d5,0.1121078032647365,70
0.1346341412541437,0e6baeebc06c8b2ec1aa6f3e4f42b1f9f35e90fb2f6a220b76346f4daa5f4109,replaced,cb7db0da9cbee3057def146c387f0dd501221dbba7caa87753133517ecaa668d,0.13124392890854975,71
0.12595173843188473,f96849405cdea21433766a3499d44774bd53f3707749f1233aee5aab8f21b75c,invalid_draw_majority,0b534f3270e3f342fb7eff7d7f5fbb56b45a552f7f3e42b03adde11a8889af42,0.06892914212844381,72
,a094c9d0d47b617053a03bfab5ef87a70ada107bb019361ec0b4d8898c471584,invalid_draw_majority,5548a430c9822158e6691500e35dd8ddc75d6406f91c7255f9af1ab94d6ef9c2,0.05021763020490334,73
